content,score
"Apk nya bagus, cocok utk sy yg akn menempuh ujian kelulusan kls 9. Sy mendpt beasiswa potongan harga dri ruang guru yg di chat langsung dari konsultan ruangguru yaitu kak ryandi. Video pembeljrnnya menarik dn bikin sy semakin semangat utk belajar, apk ini sangat membantuh sy karna pd masa skarang yg semua pemblajrn online yg sy kurang paham wktu zoom, bisa sy bljr lagi lewat vdio pembelajrn d ruang guru^-^",5
Pada saat saya mengguna kan ruang guru saya jadi lebih faham pelajaran pelajaran yang asalnya saya tidak mengerti😘😗🖒🖒🖒👏👏👍,5
"mantap ,saya sangat bangga kemarin saya ranking 1 baru masuk di sma dibantu ruang guru yu ah download ruang guru ,makin bagus ya aplikasinya 😻",5
sya juga sudah byr mhal ambil 2 thun jg tpi untuk anak kls 3 materinya tdk lengkap gimana ini tdk ad bhsa ingris pkn gmn ini sya pikir ad semua 😤😤😤😤,1
"tapi sekarang ruang guru agak lemot, lemot untuk d download dan suka balik balik sendiri",4
Padahal mau nyoba pake ruang guru tapi pas lihat jurusannya ga ada jurusan otomotif jdi ga jdi semoga nanti ada yah😊,4
Aplikasinya sangat berguna😍aku suka😍karna ruang guru.. dari yang dulunya aku gk dapat rengking tapi semenjak aku pakai Ruang Guru sekarang jadi dapet rengking 1😍Terima Kasih Ruang Guru😍😍,5
"Bagus untuk pelajar buat aku dan aku udh mulai naik nilainya yg dari 85,87,89 dan sekarang 95,96,98 itu juga udh Alhamdulillah",5
Aku pernah download ini seru tapi aku hapus lagi terus tiba-tiba aku bingung mau download apa liat iklan ruang guru jadi aku download ini aja yang belum download download ya app ini keren,5
Masi lama loadingnya dan tolong untuk robogurunya harus menjawab dong bukan gagal lagi.mohon diperbaiki menjadi lebih baik,3
Ruang guru mekasih ya karena ada aplikasi ini saya lebih terbantu lebih pintar,5
"tambahkan fitur pertemanan, biar merasa tak sendirian karena ada teman yang sama sama ingin belajar.",5
Aku suka banget Ruang Guru Karena di Ruang Guru ada fitur fitur menarik yang dapat kamu dapat kan di Ruang Guru Mulai dari ✅ Video Pembelajaran yang Seru ✅ Latihan Soal ✅ Pembahasan materi ✅ Robo Guru Ayo buruan dondowload Ruang Guru sekarang juga mumpung masih ada Promo nya Buruan dondowload !!,5
Terimakasih ruang guru atas program skill academy. Program teraebut membantu saya untuk memulai memgembangkan usaha saya,5
Ruang guru bisa gk sih kak buat tingkat SMK??? Setelah download lalu saya instal pilihan kelas buat smk sh tidak adaa.. Mohon bantuan.y kak...,4
"Haii ruang guruu😉✨ Alhamdulillah setelah sy belajar dgn apk ini,nilai sy lumayan meningkat apalagi bidang IPA semakin meningkat. Pkonya ruang guru thebestt deh🤩❤",5
Sangat membantu kami yang baru belajar kurikulum merdeka..,5
"maaf blm bisa sempurna bintangnya, karena saat ingin menonton coc kan disuruh untuk mengisi form sekolah. nah sekolah saya gaada di pilihan nya kenapa ya?? tambahkan sekolah saya min.",3
"Saya tina muhabbah, peserta prakerja,, saya sangat senang sekali telah mengikuti platihan yg saya beli di akademi yg dari ruang guru,, penjelasannya sangat bagus",5
"Membantu dalam belajar,dan dalama vidionya juga dibuat beranimasi jadi gak bosen nyimak sekaligus belajar dari ruang guru,terima kasih ruang guru",4
berkat ruang guru nilai saya bertambah sebelumnya 50 40 dan 60 sekarang menjadi 100 semua terima kasih ruang guru,4
Sangat lah membantu jadi kalau di sekolah tidak mengerti pelajaran langsung deh buka ruang guru,5
hai namaku mifta n.afifah aku pinjam hp nya kakakku vidio nya bagus banget aku suka deh latihan topiknya juga bagus banget jadi aku kasih bintang lima deh,5
Luuuuuvvvvv. Udah gatau deh jelasinnya gimana saking bagusnya. Yg belum download segera download yaaa dijamin asiik banget gampang ngerti lagi,5
ruang guru bagus banget sumpah bisa bantu pertanyaan sekaolah bagus sumpah kalian harus download kalok enngak kelian pasti meyesal,5
"ini cuma buat anak SMA/MA aja ya? gak berlaku buat anak SMK? pelajaran SMA/MA dan SMK kan beda. aku anak SMK, tapi mau daftar ruang guru. bisa ga buat anak SMK?? serius nanya.",3
"SETELAH AKU INSTAL RUANG GURU, AKU JADI BISA MEMPERTAHANKAN PRESTASIKU. SEMESTER KEMARIN AKU DAPAT BERTAHAN SEBAGAI JUARA 1 UMUM DI SEKOLAH KU. TERIMAKASIH RUANG GURU, KARENA TELAH MEMBUAT BELAJARKU MENJADI LEBIH MENYENANGKAN. POKOKNYA ""IS THE BEST"" DEH😊😊😊",5
Dengan aplikasi ini saya lebih memehami peljaran dan ulangan di sekolah terimakasih RUANG GURU,5
Aku suka banget sama Ruang guru karena sebelum aku belajar di ruang guru aku belum paham tentang bentuk variabel tapi setelah aku belajar di Ruang guru aku jadi paham dehh😊 Terimakasih Ruang guru,5
Cara menjelaskan nya di pelajari dulu dari dasar. Menurut ku sih oke dan juga penjelasannya bisa di mengerti,5
"terimakasih ruang guru dulu nilaiku selalu jelek 50,40,60,sekarang jadi 90,80,100.terima kasih ruang guru",5
"bagus Banget Nih Buat Yang Niat Belajar,Tapi Kurang nya Ada yang Ga Gratis Hehe..,#mahasiswa",4
Hai ruang guru.. Saya eric cantona Saya sudah mengikuti pelatihan di sini tentang menjadi pengusaha tanpa takut gagal Terimakasih banyak ruang guru sangat membantu sekali & memotivasi untuk menjadi pengusaha sekaligus menambah wawasan ilmu ☺,5
Terima kasih Ruanguru...atas pelatihannya di Skill Academy. Wawasan menjadi bertambah dan makin percaya diri dalam berkarir.,5
"asalammualaikum nama saya Revanol saya suka sekali dengan aplikasi ruang guru nilai mtk ku dari 60-70 sekarang 80,90,100 alhamdulilah 🙏🙌",5
"Sangat membantu bagi para pelajar, penjelasannya benar benar mendetail",5
"Aku harap tim developer ruang guru mempertimbangkan untuk menambahkan materi persiapan AKM di ruang belajar, terimakasih..",4
"Super duper kecewa dengan Ruang guru,sales admin ngak jelasin brain academy tidak termasuk dafa lulu, pas aplikasi Di buka yang jaringan Lemah, Jadi kita Di oaksa beli aplikasi Tanpa Tahu kegunaannya, Tanya soak Di robo guru jawaban juga menyimpang, Kurikulum tidak sesuai,soal Kurang berbobot, Tanya customer service juga Kurang memuaskan video juga membosankan, untuk banger pelayananan admin Di wa ngak di balas, jelas merepotkan sekali, aplikasinya dan materi buruk tidak bantu sama sekali",1
assalamualaikum wr wb..saya sangat berterima kasih dengan bimbel online ini udh menjadi anak saya jadi pintar dan ranking 1 di kelas 11 smk..,5
karna RuangGuru aku jdi lebih paham pelajaran-pelajaran d sekolah. dri aku yg gak ngerti smpai aku ngerti itu karna ruang guru😊😊. TRIMAH KASIH RUANG GURU😊😊,5
ruang guru sangat membantu bnyk perkembangan diriku dari ruang guru. semangat banget belajar diruang guru trimakasih,5
Meskipun aku disini aku nyari sekolah online gratis tapi bagus bagus loh videonya,5
Halo kaka Namaku anjani Ini aplikasi thebest banget deh pokoknya Aku paham banget apa yang di ajarkan biasa nya guruku kalo ngajatin kadang nyambung kadang tidak nyambung Sekarang pas aku donwlod aplikasi ini aku paham banget yang tadinya matematikaku anjlok turun jadi naik nilai matematikaku subhanallah nih aplikasi,5
"hy sy arip,sy sudah berlangganan Ruang guru pada awal semester taun ini belajar nya enak dan cara pembahasannya mudah di mengerti cuma yg sy keluhkan di sini pada saat saya men download vidio belajar 3/4 vidio pasti ngelag dn kluar kluar sendiiri tolong di bantu dong ka soalny belajar saya agak kehambat padahal jaringan sudah bgs bngt tpi download sllu ngelag",4
"Wahhh alhamdulillah dengan ruang guru ini saya menjadi cepat kemahami materi materi dr setiap pelajaran🙂😭,teriamakasih ruang guru🙏",5
"Ruang guru semakin hari semakin baik, tolong beri koin & Xp walaupun video ditonton berulang-ulang ya :). Secara gak langsung bikin males nonton ulang video aja kalo gak ada lagi koinnya hehe",4
"Waw aplikasi Ruangguru ini bagus banget👍👍pokok nya kalian harus dowlod aplikasi ruang guru bisa untuk kalian belajar kalian pas kalian gk bisa oh ya aku lupa kenalin nama aku=sila ,nama lengkap aku=sila wahyu aura tun nisa 😉😊😊makasih",5
"Rekomendasi banget buat yang cari bimbel murah. Karena ruangguru, aku diterima di Matematika - ITS jalur SNMPTN. Terima kasih ruangguru",5
"Terima kasih ruangguru . Dulunya sebelum kenal ruang guru aku merasa kayak anak bodoh banget,tapi setelah belajar di ruang guru aku jadi masuk 3 besar . Alhamdulillah peringkat 3 ,terima kasih ruang guru",5
"halo kak Iqbal nama ku KHEYZIA, makasih banyak karena aplikasi ini aku pelajaran mematika nya dapat nilai 100 dulu nilai matematika ku 60 sampai 70 aja sekarang nilai matematika ku 100 makasih banyak ya kak Iqbal dan kakak - kakak yang lainnya.",5
Aplikasi ini bagus untuk belajar tapi Tolong dong di kasih mode gelap biar nggak boros baterai🙏☺. Terimakasih 🙏,5
Aplikasi nya sngat bagus Dulu nilai ank sya rendah sekarang meningkat Terima kasih ruang guru,5
Assalamua'alaykum Warahmatullahi Wabarakatuh... Kenalkan nama saya Anna Aulia Azzahra panggil saja Zahra atau boleh Aulia. Oh ya Ruangguru terbantu buat aku dan adiku2 yang kesulitan belajar dan mengerjakan soal yang sulit... Terimakasih yang telah buat aplikasih ini...,5
bagus bangettt kalian harus donwload ini sebelum menyesal ini adalah bimbel online dan harga nya terjangkau,5
Terima kasih untuk ruangguru karena kasih pelajaran yg bermutu dan kasih pelajaran gratis pakai onnline. Karena corona/covid 19(nineteen) bisa belajar di ruangguru gratis semoga panjang umur untuk ruangguru,5
Sip banget deh.. awalnya yg gak ngerti jadi ngerti.. jadi buat pede kita dan belajarpun jadi semangat,5
Saya senang karena nilai saya dari 30-50 tapi sekarang nilai aku bisa 70-80 makasih ruang gury,5
"Maaf sebelumnya,kenapa ya ini pas aku download udah 100% tpi gak ke instal,malahan balik lagi ke awal.Gmna nih.. Mohon bantuannya🙏🏻🙏🏻",5
"Saya nila.. saya telah mengikuti pelatihan prakerja di skill akademy by ruang guru,dari sini saya banyak mendapatkan ilmu tentang bagaimana memulai usaha dan cara memasarkan produk yg akan kita jual supaya menarik dan di ketahui oleh calon customer kita dengan digital marketing, dan saya juga sudah mengikuti pelatihan berbisnis tanpa takut gagal.. Ini sangat memotivasi saya untuk berbisnis karena dari sini saya mengetahui bagaimana cara menjalankan bisnis uang baik untuk bisa mencapai kesuksesan",5
belajar di ruang guru seru banget terus mata pelajaran yang di berikan juga masuk di otak daripada yang lain mending belajar di sini sihh🩷🩷 sukses dan terus semangat ruang guruu🫵🏻🩷🩷🩷,5
Apk bagus tapi kenapa pake Google malah data diri padahal udah di isi tapi di ulang lagi,2
Ruang guru bikin aku belajarnya gampangggg bangettt krna bnr bnr aplikasi belajar yg dibutuhkan sekalii,5
Kenapa sih setiap nanya pr gk ada yang jawab padahal saya udh nanya 20 hari yang lalu tetep aja gk ada yang jawab emang dasar pilih kasih mentang mentang lebih pinter gitu trus orang lain nanya gk di jawab,1
Ruangguru sangat memuaskan tapi aku sedikit kurang di mapel Agama karena cuma tentang surah pendek doang klo aku pengennya yg ada pelajaran tentang mad nya biar lengkap karena di sekolah ada tentang pelajaran mad klo itu saran dari aku karena aku selama belajar di ruangguru hanya kurang di mapel agamanya aja terimakasih,5
emmmm.... RUANG GURU ini sangat bagus karna ranking ku naik dri 19 masuk k dlm 10 besar TERIMA KASIH RUANG GURU karna engkau aku jd murid pintar thanks,5
"Kenapa muncul terus tulisan registrasi sekolah padal sudah belajar ,mau klik ruang belajar kembali ke kolom registrasi terus",3
Ruang guru wajib sewajib wajibnya di download karena bisa belajar dengan mudah,5
Nama saya atika dulu saya pernah berlangganan di rg tapi HP saya rusak terus harus diinstal ulang saat saya mau buka lagi aplikasi ruang guru nya gk ada lagi padahal saya usah bayar tolong bantuannya ya kak,1
"terimakasih ruangguru atas hadirnya ruangguru aku bisa mendapat kan nilai matematikaku yng dulunya nilai aku 50,tpi sejak hadirnya ruangguru nilai aku 95,dan terimakasih ruang guru ,berkat ruangguru aku sekarang giat belajar,terimakasih ruangguru💋🥰",5
"Dear Ruangguru,cuman mau ngasih saran.Sebaiknya untuk mapel matematika SMA dipisahkan saja menjadi mtk wajib dan mtk peminatan ya.Terimakasih:)",3
Halo aku memakai ruang guru sangat baik dan menyenangkan tapi gimana ya merawat teman belajar,5
"nyesel baru tau ruang guru di kelas 8, andai dari SD udah kenal ruang guru nilai UN ku pasti lebih tinggi lagi, beda sama SMP, setelah tahu ruang guru nilaiku udah mencapai 90an mulu! thanks ruang guru!:)",5
"Materi yang diajarkan guru sedikit berbeda dengan apk ini, dan screenshot tidak diperbolehkan melalui perangkat harus melalui apk",2
"Ruang guru sangat membantu sekali , ketika saya tidak mengerti atau paham apa yang dijelaskan oleh guru , maka sepulang sekolah saya langsung membuka aplikasi ruang guru dan memplajari soal yang tidak saya mengerti , dan hasilnya saya jadi faham dan mengerti ...... Trimakasih RUANG GURU",5
Ini sangat membantu sekali karna tadinya saya mendapat 50 55 60 Sekarang saya jadi pro. Sekarang nilai acu 80 90 100 Terimakasih ruang guru aku akan memakai mu selamanyaaa,5
Suka baget baru coba sih tapi sangat bermanfaat bagi saya semoga lebih baik lagi y aplikasinya,5
"The Best Lh Pokok nya,Udh mudah dipahami,ada animasi video dh paling membantu dh, Ditambah sama hewan peliharaan wihhh mantap dh🤣👍❤️",5
Metode pembelajarannya sangat menarik. Membuat anak menjadi lebih semangat belajarnya,5
Pake aplikasi ruang guru bagus untuk belajar tp hrs berlangganan,3
"Mohon bantuan dan informasinya, apa ruangguru bisa digunakan oleh pelajar smk? soalnya saya smk, dan pas mau daftar yg tersedia cuma kelas ipa dan ips yg biasanya cuma ada di sma saja",3
"Aplikasi ruang guru mantap bangeeeeet ada vidio untuk menerangkan,jika ada yang salah ada penjelasannya dibawah Pokoknya ruang guru aplikasi terkereen se Indonesia",5
Aplikasi ini sangat membantu kegiatan soal yg susah disekolah ayo yg blm donlod buruan donlod ruang guru gx maksa kok😊,5
"Saya merasa lebih paham belajar menggunakan aplikasi ruang guru daripada di sekolah . Oh iya , jika kalian ingin mendapatkan diskon 35%. Kalian bisa menggunakan kode diskon ku : FANNANYQOPCJN . Selamat Belajar !!",5
Saya kasih bintang 3 karena mata pelajaran ppkn tidak tersedia.tolong ditambahkan mata pelajaran PPKn.🙏🙏🙏,3
aplikasi ruang guru sgt membantu dalam materi pelajaran,5
Terima kasih ruang guru saya jadi lebih mengerti kalo belajar diruang guru terus belajar diruang guru itu sangat menyenangkan semangat terus ruang guru 🥳😁,5
"Membantu bgt!! Krn ruangguru,aku lolos seleksi olimpiade IPA di sekolah ku Trmksh rg!!❤️",5
"Payah nie ruang guru. Kemarin ada dtg yg promosikan ruang guru dia bilang bisa tanya jawab pelajaran. Eh ternyata udh seminggu pertanyaan saya gak ada dijawab sama ruang guru, percuma saya dah berlangganan 2 tahun-_",1
"kak kenapa setiap saya buka apl ruang guru suka sayangnya, apl ruang guru telah berhenti?sama saya udh di copot ulang tapi masih gth aja. ini kejadian udh 2 kali sama ini",1
Terimakasih ruang guru berkat ruang guru saya bisa membuat orang tua saya bangga dan nilai saya jauh lebih baik dari yg sebelum nya 😊 terimakasih ruang guru semoga menjadi lebih sukses kedepan nya ☺,5
Terima Kasih Ruang Guru.. Semoga semakin ditambah lagi soal-soal dan pembahasannya.. Semangat buat teman-teman seperjuangan UTBK 2020!! Selama jantung masih berdetak akan selalu ada jalan keluar..,5
Good job Tapi tolong kasi tau gimana caranya melihat penjelasan di soal tanpa harus menghanguskan xp dan GOLD,5
Aplikasinya sangat membantu tetapi terkadang yang ditanya lain yg dijawab lain,4
mau buka vidio belajarnya susah kadangan sinyal juga berpengaruh bnget jdi kalau sinyalnya jelek jdi males buka ruang guru,2
"Aku habis belajar pake apk ini nilai aku langsung ningkat,,, mm seneng banget akuu,,,,,,jadi aku suka dengan apk ini,,makasihh yaa😚",5
"Hai namaku firyal berkat ruang guru nilaiku jadi pada bagus yang tadinya nilai MTK ku 60,70 tapi setelah aku pakai ruang gurung nilai MTK ku 90,100 terimakasih ruang guru",5
Ruang guru ini sangat saya suka dlu sll rangking ke bawah tapi nanti ranking aku naik makasih ruang guru,5
"thanks ruang guru semenjak aku pake aplikasi ini aku makin rajin belajar pernah aku ngak rajin belajar krna guru itu ngak detail caranya menjelaskan dan sekarang aku mengerti di ruang guru ini,, maksudnya anak sya yg bljr di ruang guru ini",5
Mantap bnget kak bisa belajar dr ruang guru cepat mngerti dengan pnjelasan yg di berikan,5
terimah kasih ruang guru sekarang nilai matematika ku semakin bagus dan aku dapat peringkat pertama terimah kasih ruang guru,5
"saya ingin bertanya bagaimana caranya masuk kembali ke aplikasi ruangguru, soalnya adik saya tidak sengaja menghapus aplikasi ruang guru dan padahal saya sudah berlangganan selama 1 1/2 tahun terus gimana ya kak saya malah lupa sandinya dulu. saya bingung harua gimana tolong di jawab 😔",5
"Hallo nama saya Tri Nova Indriani, ruang guru ini sangat bagus dan tepercaya di seluruh Indonesia, saya juga pakai lo, ayo buruan donwlod😃😃Saya berterima kasih pada Ruang Guru, karena ruang guru membantu saya untuk memahami materi",5
